user_id,tenure_months,rides_per_month,food_orders_per_month,quik_orders_per_month,pay_txns_per_month,verticals_active,careem_plus,promo_share,days_since_last_activity,captain_cancellations_90d,avg_wait_time_min,surge_exposure_share,refund_delays_90d,delivery_delays_90d,failed_payments_90d,support_tickets_90d,monthly_spend_aed,churned
u_006481,26.6,1.6,5.8,0.0,10.0,3,0,0.23,7.0,0,12.2,0.34,0,0,0,0,356.0,0
u_006482,27.2,27.7,5.6,0.9,0.0,3,0,0.07,3.0,4,9.9,0.47,2,0,0,0,857.0,0
u_006483,19.4,4.3,3.0,1.4,6.0,4,0,0.21,3.0,0,1.7,0.32,1,0,0,1,308.0,0
u_006484,5.2,2.9,7.0,1.3,0.0,3,0,0.12,7.0,1,4.7,0.13,0,1,0,0,398.0,0
u_006485,5.6,10.1,0.0,0.0,4.8,2,0,0.18,4.0,1,8.1,0.28,0,0,0,2,265.0,0
u_006486,17.3,1.3,0.0,0.0,0.0,1,0,0.48,34.0,1,6.3,0.18,0,0,0,0,32.0,1
u_006487,17.8,11.2,0.0,0.0,0.0,1,0,0.31,13.0,1,8.3,0.17,0,0,0,0,258.0,0
u_006488,8.6,3.9,1.1,0.0,0.0,2,0,0.33,4.0,1,4.5,0.43,0,0,0,0,133.0,0
u_006489,9.0,8.5,0.0,4.3,20.4,3,0,0.22,1.0,0,11.2,0.22,0,0,1,0,456.0,0
u_006490,15.5,5.9,9.8,0.0,0.0,2,0,0.25,0.0,0,11.1,0.07,0,1,0,0,508.0,0
u_006491,60.1,3.7,6.8,2.6,0.0,3,0,0.06,3.0,0,13.3,0.08,0,0,0,1,420.0,0
u_006492,7.4,0.7,0.3,0.0,0.0,1,0,0.52,18.0,0,8.2,0.24,1,0,0,0,43.0,0
u_006493,12.3,5.2,0.0,0.0,0.0,1,0,0.25,16.0,0,3.3,0.43,0,0,1,1,131.0,0
u_006494,29.6,2.0,0.3,5.7,0.0,2,0,0.4,1.0,1,17.6,0.29,0,0,0,0,236.0,0
u_006495,26.2,5.1,0.0,0.2,0.0,1,0,0.49,4.0,0,7.7,0.28,0,0,0,0,126.0,0
u_006496,20.4,9.3,0.0,10.8,0.0,2,0,0.14,2.0,1,5.5,0.25,1,0,0,0,574.0,0
u_006497,3.3,7.2,5.3,0.0,0.0,2,0,0.53,6.0,0,12.3,0.09,1,1,0,1,459.0,0
u_006498,13.8,0.1,0.0,0.0,0.0,0,0,0.04,15.0,0,0.0,0.0,0,0,0,0,11.0,0
u_006499,50.0,3.3,2.6,0.0,0.0,2,1,0.41,4.0,1,6.3,0.3,0,0,0,0,179.0,0
u_006500,8.8,2.5,3.7,0.0,0.4,2,0,0.34,19.0,0,15.3,0.18,0,1,0,0,208.0,0
u_006501,8.5,2.8,1.2,2.3,0.0,3,0,0.09,7.0,0,14.4,0.13,0,0,0,0,186.0,0
u_006502,42.7,5.5,0.0,0.0,0.0,1,0,0.35,19.0,0,6.5,0.11,0,0,0,1,126.0,0
u_006503,15.5,0.0,2.2,2.0,2.0,3,0,0.01,5.0,0,0.0,0.0,0,0,0,1,164.0,1
u_006504,3.5,2.0,0.0,0.0,33.0,2,0,0.29,2.0,1,5.5,0.01,0,0,1,0,252.0,0
u_006505,6.6,1.1,1.0,0.0,2.1,3,0,0.35,11.0,0,5.2,0.01,0,0,0,1,111.0,0
u_006506,10.6,3.2,0.0,0.0,0.0,1,0,0.4,4.0,0,8.5,0.19,0,1,0,0,84.0,0
u_006507,19.7,8.8,0.5,1.7,0.0,2,0,0.41,5.0,1,10.1,0.17,0,0,0,0,280.0,0
u_006508,14.2,9.1,3.4,6.9,2.7,4,0,0.81,4.0,1,8.7,0.1,0,1,0,0,559.0,0
u_006509,8.2,0.0,2.1,0.0,0.0,1,0,0.08,15.0,0,0.0,0.0,0,0,0,0,110.0,1
u_006510,14.4,0.3,7.1,3.2,11.3,3,1,0.35,5.0,0,0.0,0.0,0,0,0,2,446.0,0
u_006511,8.8,5.5,0.5,0.0,0.0,1,0,0.04,10.0,0,8.7,0.18,0,0,0,0,151.0,1
u_006512,51.9,13.8,3.5,4.0,0.0,3,1,0.33,3.0,1,2.9,0.38,0,0,0,0,559.0,0
u_006513,6.3,1.2,2.4,0.0,0.0,2,1,0.38,4.0,2,5.3,0.12,1,0,0,0,127.0,0
u_006514,11.6,3.0,3.4,4.9,3.6,4,0,0.11,2.0,1,15.7,0.24,0,0,1,0,375.0,0
u_006515,10.4,8.8,17.9,2.5,2.6,4,0,0.09,2.0,2,10.3,0.08,0,1,0,1,1025.0,0
u_006516,10.5,0.4,0.0,3.1,0.0,1,0,0.5,9.0,0,0.0,0.0,0,1,0,0,136.0,1
u_006517,6.9,3.1,1.4,0.0,26.6,3,1,0.17,7.0,1,22.3,0.25,0,0,0,0,283.0,0
u_006518,40.6,16.2,2.8,0.0,9.9,3,1,0.14,2.0,1,2.6,0.03,0,0,0,1,533.0,0
u_006519,63.1,14.9,4.1,0.0,0.0,2,0,0.6,2.0,0,7.7,0.17,0,1,0,1,489.0,0
u_006520,21.4,15.0,0.0,1.6,0.0,2,0,0.35,5.0,3,4.1,0.39,0,0,0,0,396.0,0
u_006521,20.2,3.2,16.8,0.0,0.0,2,0,0.17,2.0,1,6.0,0.12,0,0,0,0,717.0,0
u_006522,4.2,12.6,1.3,2.3,3.0,4,0,0.26,4.0,1,5.6,0.13,1,0,0,0,418.0,0
u_006523,39.9,5.7,0.0,0.0,3.9,2,0,0.07,0.0,1,9.0,0.51,0,1,0,0,156.0,0
u_006524,8.8,0.0,0.0,0.0,0.0,0,0,0.22,43.0,0,0.0,0.0,0,0,0,1,3.0,1
u_006525,3.8,2.6,0.1,0.0,0.0,1,0,0.55,3.0,0,7.0,0.17,0,0,0,0,63.0,0
u_006526,24.1,6.7,0.0,0.0,0.0,1,0,0.24,6.0,0,8.4,0.27,0,0,0,1,160.0,1
u_006527,33.2,0.3,0.0,0.0,0.0,0,0,0.03,17.0,0,0.0,0.0,1,1,0,0,33.0,1
u_006528,39.7,4.0,0.0,0.0,8.9,2,0,0.26,1.0,1,7.1,0.02,0,0,0,0,156.0,0
u_006529,11.8,5.2,2.6,0.0,0.0,2,0,0.56,13.0,0,3.7,0.06,0,1,0,2,235.0,0
u_006530,10.7,0.0,0.0,0.0,0.0,0,0,0.44,76.0,0,0.0,0.0,1,0,0,0,11.0,1
u_006531,19.0,0.5,6.4,0.4,2.9,2,0,0.39,11.0,0,0.0,0.0,0,0,0,0,288.0,0
u_006532,14.2,4.1,0.0,0.1,0.0,1,0,0.05,4.0,0,2.3,0.39,0,1,0,0,107.0,0
u_006533,24.5,9.8,6.4,0.0,14.0,3,0,0.15,4.0,4,6.4,0.1,0,0,0,0,552.0,0
u_006534,19.2,0.0,0.0,0.0,0.0,0,0,0.5,31.0,0,0.0,0.0,0,0,0,0,3.0,0
u_006535,8.2,0.0,0.0,0.0,9.3,1,0,0.07,2.0,0,0.0,0.0,0,0,0,0,106.0,0
u_006536,40.5,12.5,0.2,0.0,0.0,1,0,0.24,3.0,1,6.6,0.39,0,0,0,2,303.0,0
u_006537,24.6,9.3,4.7,0.0,0.0,2,0,0.73,5.0,1,2.9,0.03,0,1,0,1,395.0,0
u_006538,32.7,14.1,0.0,0.0,0.0,1,0,0.07,8.0,1,6.3,0.27,0,0,0,1,341.0,0
u_006539,8.3,0.3,6.3,0.0,0.0,1,0,0.57,7.0,0,0.0,0.0,0,0,0,1,248.0,1
u_006540,24.1,8.2,0.0,1.0,2.3,3,0,0.17,2.0,0,5.4,0.05,0,0,0,0,237.0,0
u_006541,28.7,12.3,0.0,1.0,11.2,3,1,0.15,1.0,1,3.9,0.29,0,1,0,1,369.0,0
u_006542,18.7,4.6,0.0,5.2,0.0,2,0,0.29,20.0,2,12.1,0.17,0,0,0,0,263.0,0
u_006543,6.9,3.5,0.0,0.5,0.0,1,0,0.76,19.0,0,5.7,0.1,0,0,0,1,95.0,0
u_006544,17.4,5.2,2.8,0.0,0.0,2,1,0.31,13.0,2,9.6,0.05,0,0,0,0,226.0,0
u_006545,26.9,11.5,4.6,0.0,0.0,2,1,0.33,1.0,1,7.9,0.27,0,1,1,1,444.0,0
u_006546,34.2,2.0,0.0,0.6,0.0,2,0,0.33,6.0,0,15.4,0.24,0,0,0,0,70.0,0
u_006547,4.6,1.9,0.8,0.0,0.0,2,0,0.15,11.0,1,9.5,0.29,0,0,0,1,85.0,0
u_006548,18.4,0.2,0.0,0.5,0.0,0,0,0.5,5.0,0,0.0,0.0,0,0,0,0,24.0,1
u_006549,5.6,4.2,2.9,0.0,8.8,3,0,0.4,10.0,2,6.9,0.14,0,0,0,0,261.0,0
u_006550,27.1,0.0,0.0,0.0,1.1,1,0,0.49,24.0,0,0.0,0.0,0,0,0,3,9.0,1
u_006551,32.0,4.3,7.4,0.0,0.0,2,0,0.75,2.0,0,2.4,0.16,0,0,1,0,397.0,0
u_006552,7.7,1.6,0.0,0.0,0.0,1,0,0.16,16.0,0,8.6,0.19,0,0,0,0,38.0,1
u_006553,6.6,2.7,12.3,1.2,0.0,3,0,0.19,5.0,2,6.5,0.16,0,0,0,1,575.0,0
u_006554,10.3,3.1,4.5,3.4,0.0,3,1,0.53,10.0,0,5.8,0.13,0,0,0,0,350.0,0
u_006555,14.6,0.0,5.9,0.0,0.0,1,0,0.22,4.0,0,0.0,0.0,0,0,0,0,237.0,0
u_006556,9.3,5.8,3.7,0.0,0.0,2,1,0.85,2.0,0,7.5,0.12,0,0,1,0,273.0,0
u_006557,28.8,3.7,0.0,2.7,0.0,2,0,0.24,1.0,1,4.8,0.22,1,0,0,0,193.0,0
u_006558,34.3,3.0,3.6,0.0,9.9,3,1,0.04,3.0,1,3.8,0.28,0,0,0,0,275.0,0
u_006559,17.9,0.0,2.5,1.7,3.6,3,0,0.3,7.0,0,0.0,0.0,0,1,0,0,176.0,0
u_006560,9.5,0.6,0.6,0.0,10.8,3,0,0.44,4.0,0,5.9,0.08,0,0,0,0,116.0,0
u_006561,14.2,11.5,0.6,0.9,8.0,4,0,0.74,1.0,0,2.6,0.09,0,0,0,0,360.0,0
u_006562,17.9,1.9,2.1,2.3,0.0,3,0,0.75,11.0,0,3.9,0.04,0,0,0,0,202.0,0
u_006563,13.8,4.7,0.0,0.0,0.0,1,0,0.25,16.0,1,11.4,0.36,0,0,0,1,120.0,0
u_006564,15.6,1.1,0.0,0.0,0.0,1,0,0.11,41.0,1,4.4,0.21,0,0,0,0,39.0,1
u_006565,32.5,8.1,2.2,0.0,0.0,2,0,0.41,10.0,1,10.2,0.29,0,0,0,0,270.0,0
u_006566,9.1,4.9,0.0,0.0,3.4,2,0,0.16,15.0,1,4.9,0.13,0,0,0,0,138.0,0
u_006567,54.6,6.2,0.0,0.3,5.4,2,1,0.36,6.0,0,8.6,0.25,0,0,0,0,181.0,0
u_006568,18.2,1.1,0.0,0.0,6.8,2,0,0.13,19.0,0,8.1,0.01,0,0,1,0,82.0,0
u_006569,13.3,6.5,0.0,0.0,0.0,1,0,0.3,7.0,0,15.0,0.36,0,0,0,0,160.0,0
u_006570,8.9,0.4,0.0,0.0,0.0,0,0,0.41,88.0,0,0.0,0.0,0,0,0,1,18.0,1
u_006571,9.5,2.3,3.3,0.0,0.0,2,0,0.18,7.0,0,5.0,0.26,0,0,0,0,212.0,0
u_006572,16.7,1.3,0.0,5.0,0.0,2,0,0.25,12.0,0,8.3,0.11,0,0,0,1,187.0,0
u_006573,18.1,4.8,0.0,0.0,0.0,1,0,0.54,7.0,1,2.8,0.02,0,1,1,0,115.0,0
u_006574,12.9,12.2,5.5,0.0,0.0,2,0,0.31,3.0,1,6.9,0.25,0,1,0,2,484.0,1
u_006575,5.5,7.4,2.9,0.0,0.0,2,0,0.1,10.0,2,2.0,0.54,0,1,0,0,282.0,0
u_006576,16.7,14.2,0.1,0.0,20.7,2,0,0.2,4.0,0,10.4,0.3,0,0,0,0,442.0,0
u_006577,9.6,5.0,3.1,0.0,0.0,2,0,0.08,5.0,1,5.2,0.64,0,0,0,0,248.0,0
u_006578,3.5,8.2,1.9,1.2,0.0,3,1,0.08,11.0,0,9.0,0.15,0,1,0,0,304.0,0
u_006579,25.1,10.4,0.0,0.0,0.0,1,0,0.06,3.0,1,19.4,0.11,1,0,0,1,254.0,0
u_006580,4.0,0.0,0.0,0.0,35.0,1,0,0.52,1.0,0,0.0,0.0,0,0,0,0,214.0,0
u_006581,12.5,1.0,0.0,0.0,16.0,2,0,0.36,3.0,2,3.5,0.12,0,0,0,0,126.0,0
u_006582,15.3,1.9,0.0,0.0,13.0,2,0,0.15,6.0,0,15.4,0.14,0,0,0,0,125.0,0
u_006583,37.3,9.4,6.1,0.0,13.4,3,0,0.11,2.0,1,3.9,0.21,0,1,0,0,532.0,0
u_006584,3.7,14.3,2.7,0.0,3.0,3,0,0.48,2.0,1,2.6,0.58,0,0,0,0,443.0,0
u_006585,26.9,1.7,3.8,0.0,0.0,2,0,0.3,7.0,0,11.2,0.19,0,1,0,0,190.0,0
u_006586,29.8,0.0,0.0,0.0,0.0,0,0,0.22,8.0,0,0.0,0.0,0,0,0,0,3.0,0
u_006587,44.7,7.3,0.0,0.0,7.2,2,0,0.27,9.0,1,5.8,0.21,0,0,0,0,225.0,0
u_006588,33.5,3.0,0.0,0.0,10.0,2,0,0.38,9.0,0,4.0,0.05,0,1,1,0,131.0,0
u_006589,15.6,9.9,5.8,0.0,5.1,3,0,0.79,4.0,2,5.4,0.13,0,0,0,0,484.0,0
u_006590,27.7,7.9,0.0,0.0,17.7,2,0,0.31,9.0,2,7.7,0.22,0,0,0,0,289.0,0
u_006591,38.5,11.0,6.7,0.0,4.1,3,0,0.42,2.0,2,10.9,0.08,0,0,0,1,541.0,0
u_006592,2.8,3.4,1.9,0.0,10.9,3,1,0.62,3.0,0,6.4,0.09,0,0,0,0,215.0,0
u_006593,5.5,2.8,0.0,3.5,0.0,2,0,0.21,6.0,1,5.1,0.32,1,0,0,0,195.0,0
u_006594,19.5,2.1,0.9,0.0,0.0,2,0,0.55,17.0,0,6.1,0.16,0,0,0,0,88.0,1
u_006595,29.5,0.0,0.0,0.0,0.0,0,0,0.54,55.0,0,0.0,0.0,0,0,0,0,43.0,0
u_006596,24.5,1.1,0.0,1.9,15.7,3,0,0.35,1.0,1,5.7,0.12,0,0,0,1,180.0,0
u_006597,20.7,0.9,0.0,0.0,0.0,1,0,0.48,14.0,0,1.8,0.17,0,0,0,0,31.0,0
u_006598,44.3,5.1,0.0,0.0,0.0,1,0,0.5,4.0,1,8.1,0.25,0,0,1,0,116.0,0
u_006599,12.9,2.8,0.0,0.0,0.0,1,0,0.09,5.0,1,3.1,0.19,0,0,0,0,94.0,0
u_006600,9.3,10.4,0.0,0.0,0.0,1,0,0.14,9.0,1,13.3,0.07,0,0,0,0,232.0,0
u_006601,11.1,0.0,1.3,0.0,0.0,1,0,0.52,7.0,0,0.0,0.0,0,0,0,0,61.0,0
u_006602,19.7,3.8,0.0,0.0,5.0,2,0,0.17,13.0,0,5.8,0.64,0,0,0,1,153.0,0
u_006603,15.2,0.0,0.0,0.0,0.0,0,0,0.03,19.0,0,0.0,0.0,0,0,1,0,11.0,0
u_006604,30.6,3.2,0.7,0.0,3.1,3,1,0.79,5.0,0,9.7,0.11,0,0,0,0,122.0,0
u_006605,9.7,5.0,0.0,0.0,5.2,2,0,0.41,14.0,0,2.4,0.1,0,1,0,0,176.0,0
u_006606,21.5,4.3,4.7,0.0,0.0,2,0,0.09,1.0,0,2.9,0.24,0,0,0,0,281.0,0
u_006607,27.8,4.0,0.0,0.0,0.0,1,0,0.26,12.0,0,7.7,0.04,0,0,0,0,93.0,0
u_006608,38.5,7.9,0.0,0.0,0.0,1,1,0.55,6.0,0,2.4,0.29,1,0,0,0,189.0,0
u_006609,6.4,1.6,0.9,0.0,0.0,2,0,0.51,17.0,0,8.0,0.07,0,0,0,0,78.0,1
u_006610,10.9,6.3,0.0,1.8,8.7,3,0,0.58,3.0,0,3.1,0.1,0,0,0,1,266.0,0
u_006611,14.4,3.9,2.5,0.0,0.0,2,0,0.08,6.0,0,19.7,0.11,0,0,0,1,191.0,0
u_006612,4.8,0.0,1.0,0.0,0.0,1,0,0.54,13.0,0,0.0,0.0,0,0,0,0,66.0,0
u_006613,20.6,6.9,0.0,1.7,1.5,3,0,0.26,5.0,1,7.1,0.49,0,0,0,0,218.0,0
u_006614,20.4,5.4,0.7,0.0,0.0,2,0,0.06,9.0,1,3.5,0.2,0,1,0,0,157.0,1
u_006615,19.2,6.7,0.0,0.0,2.1,2,0,0.29,6.0,1,5.1,0.07,0,0,1,0,172.0,0
u_006616,13.8,18.7,0.0,0.0,3.1,2,0,0.16,0.0,0,5.7,0.19,0,1,0,1,445.0,0
u_006617,35.8,3.9,4.1,0.0,0.0,2,1,0.23,10.0,1,6.4,0.04,1,0,0,0,263.0,0
u_006618,11.2,1.0,8.7,5.0,0.0,3,0,0.25,4.0,0,13.6,0.39,0,0,0,0,508.0,0
u_006619,33.7,1.7,1.5,2.2,0.0,3,0,0.13,4.0,0,8.6,0.4,0,0,0,0,174.0,0
u_006620,11.0,13.9,0.0,0.0,11.0,2,1,0.21,7.0,3,10.2,0.39,0,0,0,0,374.0,0
u_006621,6.2,0.0,6.8,0.0,1.1,2,0,0.18,3.0,0,0.0,0.0,0,0,1,0,281.0,0
u_006622,15.7,7.9,4.1,0.0,0.0,2,0,0.59,3.0,1,10.8,0.13,0,0,1,1,333.0,0
u_006623,17.9,4.3,0.7,0.0,3.4,3,0,0.36,1.0,0,2.4,0.17,0,0,0,0,151.0,0
u_006624,21.8,1.4,0.0,5.2,0.0,2,0,0.62,6.0,0,10.6,0.11,0,0,0,0,195.0,0
u_006625,2.0,0.0,0.0,0.0,9.0,1,0,0.12,13.0,0,0.0,0.0,0,0,0,1,59.0,1
u_006626,12.7,2.2,5.0,0.0,0.0,2,0,0.17,6.0,0,6.9,0.07,0,0,0,1,244.0,0
u_006627,52.2,0.0,2.0,0.0,12.4,2,1,0.28,13.0,0,0.0,0.0,0,0,0,0,175.0,0
u_006628,10.3,4.3,0.0,0.0,7.5,2,0,0.74,13.0,1,1.3,0.35,0,0,0,0,158.0,0
u_006629,29.8,0.6,8.2,0.0,9.7,3,0,0.73,7.0,1,4.5,0.19,0,0,1,0,407.0,0
u_006630,72.0,7.7,5.4,0.0,0.0,2,0,0.08,3.0,0,1.5,0.12,0,0,0,0,386.0,0
u_006631,58.3,2.8,1.0,0.0,0.0,2,0,0.05,22.0,0,5.9,0.65,0,0,0,0,130.0,0
u_006632,7.1,8.6,2.3,0.0,0.0,2,1,0.18,2.0,1,11.0,0.3,0,1,0,2,289.0,0
u_006633,28.2,8.4,8.2,0.0,14.4,3,0,0.13,0.0,1,17.3,0.38,0,1,0,0,588.0,1
u_006634,29.4,3.7,0.0,3.0,3.3,3,0,0.44,1.0,0,1.2,0.22,0,0,0,1,218.0,0
u_006635,25.3,5.0,0.0,0.0,31.9,2,0,0.28,2.0,0,3.9,0.35,0,0,0,0,318.0,0
u_006636,6.1,0.0,0.0,0.0,54.4,1,0,0.45,1.0,0,0.0,0.0,0,0,0,0,342.0,0
u_006637,19.1,3.1,1.9,2.4,16.4,4,0,0.38,1.0,1,30.0,0.08,0,0,0,0,339.0,0
u_006638,19.0,0.4,1.1,0.0,9.5,2,0,0.27,9.0,0,0.0,0.0,0,0,0,1,119.0,0
u_006639,5.4,5.3,0.0,0.0,0.0,1,0,0.7,13.0,1,8.4,0.13,0,0,1,1,140.0,0
u_006640,13.2,10.3,2.9,0.0,0.0,2,0,0.38,3.0,1,4.0,0.1,0,0,0,0,361.0,0
u_006641,19.7,2.1,0.4,0.0,0.0,1,1,0.18,14.0,0,6.0,0.16,0,1,0,1,73.0,1
u_006642,15.4,9.0,7.0,0.0,0.0,2,1,0.52,3.0,0,4.4,0.02,0,0,0,1,472.0,1
u_006643,26.5,1.2,2.4,0.0,3.4,3,0,0.19,4.0,2,10.6,0.11,0,0,0,0,173.0,0
u_006644,13.0,3.5,3.8,0.0,0.0,2,1,0.48,8.0,0,1.8,0.08,0,0,0,0,247.0,0
u_006645,17.7,0.0,3.7,0.0,0.0,1,0,0.71,5.0,0,0.0,0.0,0,0,0,0,148.0,0
u_006646,31.1,4.4,2.5,0.0,0.0,2,0,0.33,10.0,1,4.0,0.53,0,0,0,1,200.0,0
u_006647,48.3,1.8,0.0,0.0,0.0,1,0,0.19,10.0,1,2.4,0.01,0,0,0,1,60.0,0
u_006648,6.0,1.2,1.6,0.0,0.0,2,1,0.14,10.0,1,12.8,0.26,0,1,0,0,95.0,0
u_006649,25.8,3.6,6.7,0.0,3.5,3,0,0.28,4.0,1,4.3,0.13,0,1,0,0,357.0,0
u_006650,11.5,7.1,0.0,0.0,2.9,2,0,0.25,6.0,0,1.0,0.02,0,0,0,1,188.0,0
u_006651,22.0,2.1,0.0,0.0,4.9,2,0,0.45,6.0,0,18.6,0.02,0,0,0,1,82.0,0
u_006652,5.6,3.9,5.6,0.0,0.0,2,0,0.6,4.0,0,7.8,0.17,0,1,0,0,337.0,0
u_006653,36.3,18.7,0.0,0.0,0.0,1,0,0.4,5.0,1,16.4,0.51,0,2,0,0,437.0,0
u_006654,8.8,5.7,2.0,0.0,0.0,2,0,0.25,4.0,0,5.0,0.06,0,0,0,0,228.0,0
u_006655,31.4,3.6,4.0,0.0,0.0,2,0,0.16,10.0,0,4.0,0.24,0,0,0,1,269.0,0
u_006656,6.3,4.3,0.0,0.0,0.0,1,0,0.21,7.0,3,4.7,0.59,0,1,0,0,125.0,1
u_006657,4.6,16.1,0.0,0.0,0.0,1,0,0.06,2.0,6,3.3,0.07,0,0,1,0,377.0,0
u_006658,14.0,7.3,0.0,0.0,0.0,1,0,0.07,5.0,0,1.4,0.02,0,0,0,0,173.0,0
u_006659,19.2,2.2,1.4,0.0,13.0,3,1,0.18,6.0,2,5.0,0.19,0,1,0,0,212.0,0
u_006660,61.6,7.8,0.0,0.0,8.0,2,1,0.08,2.0,1,5.1,0.08,0,1,0,0,228.0,1
u_006661,18.9,1.5,2.0,0.0,0.0,2,0,0.34,4.0,0,6.8,0.1,0,0,0,0,117.0,0
u_006662,7.0,4.9,0.7,0.0,13.2,3,1,0.09,4.0,1,3.4,0.26,0,0,0,0,216.0,0
u_006663,28.2,11.7,0.0,0.1,7.3,2,0,0.49,4.0,0,1.6,0.16,0,1,0,0,312.0,0
u_006664,40.2,4.9,0.0,4.1,9.8,3,0,0.59,8.0,0,4.7,0.13,0,0,0,1,304.0,0
u_006665,8.4,0.0,0.0,0.0,0.0,0,1,0.43,29.0,0,0.0,0.0,0,0,0,1,11.0,0
u_006666,30.7,0.0,0.4,0.0,0.0,0,0,0.1,18.0,0,0.0,0.0,0,0,0,0,49.0,1
u_006667,37.0,11.6,0.0,6.8,0.0,2,0,0.3,4.0,2,2.1,0.02,0,0,0,1,479.0,0
u_006668,28.6,2.0,0.0,3.0,0.0,2,0,0.12,14.0,0,18.0,0.32,0,1,0,0,144.0,0
u_006669,9.9,7.7,0.0,0.0,1.5,2,1,0.31,6.0,2,13.9,0.23,0,0,0,0,201.0,0
u_006670,19.3,0.0,2.5,0.0,0.0,1,0,0.08,30.0,0,0.0,0.0,0,1,0,2,126.0,1
u_006671,21.9,6.3,1.4,2.4,0.0,3,1,0.22,5.0,0,4.9,0.11,0,0,0,0,267.0,0
u_006672,35.6,4.7,2.6,0.0,0.0,2,0,0.05,1.0,0,6.4,0.25,0,0,0,0,218.0,0
u_006673,10.5,2.2,9.4,3.6,0.0,3,0,0.71,3.0,0,4.9,0.38,0,3,1,0,530.0,0
u_006674,31.2,2.5,0.0,0.0,0.0,1,0,0.29,13.0,0,3.9,0.25,0,0,0,0,60.0,0
u_006675,15.0,3.6,6.3,0.0,8.8,3,0,0.3,4.0,0,8.6,0.06,0,1,0,0,374.0,0
u_006676,12.7,7.9,6.8,0.0,0.0,2,0,0.34,4.0,1,4.9,0.1,0,1,0,1,442.0,0
u_006677,17.3,22.0,2.0,0.0,5.6,3,0,0.22,3.0,3,5.9,0.35,0,0,0,0,626.0,0
u_006678,1.6,2.1,0.0,0.0,3.1,2,0,0.48,26.0,1,1.7,0.08,0,0,1,1,72.0,1
u_006679,2.3,7.1,4.0,0.0,26.1,3,0,0.15,7.0,0,6.2,0.26,0,0,0,1,478.0,0
u_006680,3.1,10.0,0.0,0.8,0.0,2,0,0.05,7.0,0,5.2,0.23,1,0,0,1,255.0,0
u_006681,22.6,4.6,0.0,0.0,0.0,1,0,0.33,15.0,0,5.1,0.1,0,0,0,0,105.0,0
u_006682,13.8,4.4,0.6,0.0,11.7,3,0,0.04,6.0,1,7.7,0.24,0,0,0,0,193.0,0
u_006683,10.0,0.8,0.0,0.0,3.3,2,0,0.14,12.0,1,14.5,0.06,0,0,0,0,49.0,0
u_006684,16.2,5.3,1.5,0.0,0.0,2,0,0.08,4.0,3,3.9,0.09,0,0,0,0,176.0,0
u_006685,31.7,4.3,1.9,6.0,4.5,4,1,0.47,4.0,0,4.2,0.06,0,1,0,1,387.0,0
u_006686,15.6,3.2,2.4,7.5,7.6,4,0,0.06,2.0,0,13.8,0.1,0,1,0,0,437.0,0
u_006687,6.9,6.0,0.0,0.0,0.0,1,0,0.31,12.0,0,5.2,0.14,1,0,0,0,137.0,0
u_006688,67.9,1.6,12.3,0.0,7.0,3,0,0.44,6.0,1,3.1,0.04,0,3,0,0,557.0,0
u_006689,16.8,2.0,2.2,1.9,23.6,4,0,0.08,6.0,0,3.0,0.05,0,1,2,1,336.0,0
u_006690,37.2,5.4,2.2,0.0,0.0,2,0,0.28,21.0,0,3.9,0.11,0,0,0,0,207.0,0
u_006691,28.8,13.9,3.8,0.0,0.0,2,0,0.66,9.0,0,4.9,0.49,0,0,0,0,467.0,0
u_006692,12.1,3.8,1.1,0.0,0.0,2,0,0.19,7.0,1,6.7,0.49,0,0,0,1,159.0,0
u_006693,47.8,4.6,4.8,0.0,0.0,2,0,0.86,7.0,1,3.8,0.16,0,0,0,1,291.0,0
u_006694,10.6,4.5,4.9,0.0,3.5,3,0,0.26,5.0,3,2.1,0.2,0,1,0,0,346.0,1
u_006695,22.3,1.6,3.9,0.0,9.5,3,0,0.36,2.0,1,9.3,0.26,0,0,1,1,248.0,0
u_006696,20.3,3.4,0.0,0.0,0.0,1,0,0.27,8.0,0,1.0,0.13,0,0,0,0,80.0,0
u_006697,21.7,5.2,0.0,0.0,0.0,1,0,0.31,5.0,1,9.8,0.24,0,0,0,2,142.0,0
u_006698,42.7,5.1,5.2,0.0,3.9,3,0,0.34,14.0,1,4.3,0.43,0,0,0,1,345.0,0
u_006699,17.1,6.4,0.0,0.0,25.8,2,0,0.34,10.0,1,10.4,0.16,0,0,0,0,319.0,0
u_006700,19.5,1.5,0.8,0.0,0.0,2,0,0.82,3.0,0,7.4,0.11,0,0,0,0,89.0,0
u_006701,20.1,0.0,1.3,0.0,0.0,1,0,0.6,9.0,0,0.0,0.0,0,1,0,1,54.0,0
u_006702,60.0,0.6,0.0,0.3,16.2,2,0,0.05,1.0,0,4.9,0.2,0,0,1,0,138.0,0
u_006703,35.4,0.0,0.0,0.0,0.0,0,0,0.73,32.0,0,0.0,0.0,0,0,1,0,15.0,0
u_006704,4.4,3.0,0.0,0.1,4.8,2,0,0.27,2.0,1,11.9,0.15,0,0,0,1,107.0,0
u_006705,10.9,0.0,3.0,0.0,6.8,2,1,0.85,3.0,0,0.0,0.0,0,1,0,0,189.0,0
u_006706,17.9,4.4,0.1,3.5,14.5,3,1,0.46,6.0,0,4.1,0.23,1,1,0,0,320.0,0
u_006707,42.2,0.2,0.0,2.3,0.0,1,0,0.08,24.0,0,0.0,0.0,0,0,0,0,82.0,0
